x_utm,y_utm,lon,lat,height_m,crown_radius_m,bucket
551614.38,4161104.09,-122.415318,37.5955628,3.6,5.0,shrub
552120.38,4161290.09,-122.4095732,37.5972107,3.6,3.4,shrub
551960.38,4162607.09,-122.411292,37.60909,3.6,1.9,shrub
551957.38,4162508.09,-122.411333,37.6081978,3.6,3.0,shrub
553010.38,4162695.09,-122.3993898,37.6098232,3.6,2.5,shrub
552793.38,4162726.09,-122.4018461,37.610115,3.6,3.5,shrub
551541.38,4161252.09,-122.4161345,37.5969009,3.6,2.5,shrub
552758.38,4161624.09,-122.4023221,37.6001847,3.6,1.8,shrub
552873.38,4162179.09,-122.4009792,37.6051803,3.6,1.6,shrub
552638.38,4162211.09,-122.4036392,37.6054822,3.6,1.3,shrub
552796.38,4161481.09,-122.4019019,37.5988937,3.6,1.4,shrub
552200.38,4162884.09,-122.4085532,37.611573,3.6,2.4,shrub
552202.38,4162776.09,-122.4085383,37.6105994,3.6,2.6,shrub
552434.38,4163000.09,-122.4058937,37.6126052,3.6,3.1,shrub
551630.38,4162727.09,-122.4150223,37.6101901,3.6,2.4,shrub
551910.38,4162855.09,-122.4118409,37.611328,3.6,4.5,shrub
552053.38,4162639.09,-122.4102361,37.6093731,3.6,1.8,shrub
552511.38,4162151.09,-122.4050823,37.6049487,3.6,5.1,shrub
552425.38,4162651.09,-122.4060207,37.6094601,3.6,1.1,shrub
551751.38,4162968.09,-122.4136343,37.6123554,3.6,3.2,shrub
553006.38,4162069.09,-122.3994805,37.6041812,3.6,2.4,shrub
552917.38,4162815.09,-122.4004348,37.6109101,3.6,1.5,shrub
551449.38,4161548.09,-122.4171558,37.5995739,3.6,3.0,shrub
553158.38,4161195.09,-122.397822,37.5962951,3.6,2.1,shrub
553099.38,4162785.09,-122.3983749,37.6106292,3.6,2.1,shrub
551442.38,4161872.09,-122.4172123,37.6024945,3.6,2.7,shrub
552195.38,4161598.09,-122.4087016,37.5999825,3.6,2.3,shrub
553047.38,4162011.09,-122.3990202,37.6036561,3.6,2.9,shrub
552421.38,4161138.09,-122.4061744,37.5958237,3.6,3.2,shrub
552186.38,4161385.09,-122.4088188,37.5980632,3.6,2.1,shrub
551829.38,4162814.09,-122.4127615,37.610963,3.6,2.3,shrub
552453.38,4162830.09,-122.4056906,37.6110719,3.6,1.9,shrub
552696.38,4162764.09,-122.4029423,37.6104631,3.6,1.7,shrub
551337.38,4161365.09,-122.4184374,37.5979308,3.6,2.6,shrub
551295.38,4161639.09,-122.418894,37.6004027,3.6,3.0,shrub
551319.38,4162994.09,-122.418527,37.612614,3.6,2.0,shrub
552851.38,4162481.09,-122.4012067,37.6079035,3.6,2.2,shrub
552643.38,4163031.09,-122.4035235,37.6128726,3.6,3.2,shrub
552909.38,4161668.09,-122.4006084,37.6005726,3.6,1.5,shrub
553020.38,4162016.09,-122.3993257,37.6037027,3.6,1.9,shrub
552916.38,4161943.09,-122.4005092,37.6030508,3.6,3.0,shrub
551302.38,4162477.09,-122.4187559,37.6079552,3.6,1.8,shrub
552657.38,4161643.09,-122.4034648,37.6003618,3.6,2.8,shrub
551939.38,4163070.09,-122.4114971,37.6132642,3.6,2.3,shrub
552714.38,4162584.09,-122.4027513,37.6088397,3.6,2.5,shrub
552745.38,4162028.09,-122.4024402,37.6038267,3.6,1.9,shrub
551526.38,4161756.09,-122.4162689,37.6014443,3.6,3.3,shrub
552088.38,4161102.09,-122.409949,37.5955181,3.6,0.6,shrub
552726.38,4162968.09,-122.4025877,37.6123,3.6,2.9,shrub
551860.38,4161495.09,-122.4125038,37.5990731,3.6,1.6,shrub
551281.38,4161328.09,-122.4190743,37.5976004,3.6,1.5,shrub
552567.38,4162040.09,-122.4044558,37.6039451,3.6,3.2,shrub
551224.38,4162123.09,-122.4196644,37.6047689,3.6,2.5,shrub
552760.38,4161803.09,-122.4022865,37.6017979,3.6,2.4,shrub
552388.38,4161250.09,-122.4065402,37.596835,3.6,2.9,shrub
552770.38,4161868.09,-122.4021685,37.6023832,3.6,2.1,shrub
551697.38,4161746.09,-122.4143325,37.6013446,3.6,2.3,shrub
552633.38,4162705.09,-122.4036603,37.6099349,3.6,1.9,shrub
551988.38,4162678.09,-122.4109698,37.6097283,3.6,2.1,shrub
551396.38,4161191.09,-122.4177813,37.5963592,3.6,1.9,shrub
551211.38,4162569.09,-122.4197804,37.6087895,3.6,3.1,shrub
552741.38,4162321.09,-122.4024644,37.6064678,3.6,1.4,shrub
553069.38,4161771.09,-122.3987884,37.6014917,3.6,1.8,shrub
552507.38,4162360.09,-122.4051126,37.6068327,3.6,3.0,shrub
551958.38,4161592.09,-122.4113868,37.5999418,3.6,1.4,shrub
551360.38,4162914.09,-122.4180681,37.6118907,3.6,1.9,shrub
552253.38,4162922.09,-122.40795,37.6119125,3.6,2.5,shrub
552944.38,4162056.09,-122.4001838,37.6040676,3.6,1.8,shrub
552598.38,4162056.09,-122.4041035,37.6040875,3.6,2.2,shrub
552546.38,4161867.09,-122.4047062,37.602387,3.6,1.8,shrub
552637.38,4162615.09,-122.4036215,37.6091235,3.6,2.7,shrub
552659.38,4162583.09,-122.4033745,37.6088339,3.6,2.1,shrub
552404.38,4163015.09,-122.4062325,37.6127421,3.6,3.3,shrub
553013.38,4161786.09,-122.3994217,37.6016302,3.6,1.1,shrub
552039.38,4161545.09,-122.4104726,37.5995137,3.6,2.0,shrub
552185.38,4162639.09,-122.4087406,37.6093656,3.6,2.6,shrub
551365.38,4162940.09,-122.4180096,37.6121247,3.6,3.6,shrub
552500.38,4161821.09,-122.4052306,37.601975,3.6,1.8,shrub
553208.38,4161701.09,-122.3972189,37.6008528,3.6,2.1,shrub
552671.38,4162538.09,-122.4032418,37.6084276,3.6,3.4,shrub
552607.38,4161824.09,-122.4040182,37.601996,3.6,2.3,shrub
551689.38,4161206.09,-122.4144613,37.596478,3.6,2.9,shrub
552861.38,4162983.09,-122.4010571,37.6124275,3.6,4.7,shrub
552533.38,4162344.09,-122.4048192,37.606687,3.6,1.6,shrub
552299.38,4162124.09,-122.4074859,37.6047174,3.6,1.7,shrub
551998.38,4161307.09,-122.4109539,37.5973709,3.6,3.8,shrub
552086.38,4162559.09,-122.4098679,37.6086502,3.6,3.2,shrub
553106.38,4162365.09,-122.3983261,37.6068433,3.6,1.3,shrub
552096.38,4161349.09,-122.4098408,37.5977439,3.6,3.7,shrub
551303.38,4162123.09,-122.4187694,37.6047645,3.6,4.7,shrub
551788.38,4162525.09,-122.4132465,37.6083606,3.6,2.3,shrub
553200.38,4161286.09,-122.3973397,37.5971129,3.6,2.3,shrub
552753.38,4161357.09,-122.402398,37.5977785,3.6,3.4,shrub
551647.38,4162282.09,-122.4148611,37.6061784,3.6,2.2,shrub
552507.38,4162162.09,-122.4051268,37.6050481,3.6,5.5,shrub
551712.38,4162794.09,-122.4140885,37.6107894,3.6,2.7,shrub
552024.38,4162921.09,-122.4105446,37.6119164,3.6,2.0,shrub
551758.38,4161115.09,-122.4136861,37.5956539,3.6,2.7,shrub
552280.38,4163005.09,-122.4076382,37.612659,3.6,2.2,shrub
551629.38,4161774.09,-122.4151009,37.6016007,3.6,1.6,shrub
552207.38,4161209.09,-122.4085934,37.5964758,3.6,1.9,shrub
552094.38,4161354.09,-122.4098631,37.597789,3.6,1.6,shrub
552828.38,4161970.09,-122.4015041,37.6032992,3.6,1.8,shrub
551401.38,4161240.09,-122.4177212,37.5968006,3.6,3.7,shrub
552995.38,4161408.09,-122.399653,37.5982243,3.6,2.6,shrub
551651.38,4161769.09,-122.414852,37.6015544,3.6,2.2,shrub
552078.38,4162458.09,-122.4099658,37.6077403,3.6,2.6,shrub
553060.38,4162717.09,-122.3988217,37.6100186,3.6,1.5,shrub
551355.38,4162257.09,-122.4181709,37.6059694,3.6,1.9,shrub
552671.38,4161792.09,-122.4032955,37.6017039,3.6,2.8,shrub
553163.38,4161527.09,-122.3977413,37.5992871,3.6,1.8,shrub
552205.38,4162783.09,-122.4085038,37.6106624,3.6,3.0,shrub
551221.38,4162092.09,-122.4197005,37.6044897,3.6,2.3,shrub
552610.38,4161834.09,-122.4039835,37.6020859,3.6,3.0,shrub
553015.38,4161124.09,-122.399447,37.5956634,3.6,2.6,shrub
551492.38,4162723.09,-122.416586,37.6101618,3.6,2.5,shrub
552241.38,4161112.09,-122.4082152,37.5955996,3.6,2.3,shrub
552014.38,4162847.09,-122.4106632,37.61125,3.6,2.1,shrub
552992.38,4162735.09,-122.3995908,37.6101847,3.6,2.9,shrub
552205.38,4161242.09,-122.4086137,37.5967733,3.6,2.6,shrub
552131.38,4162599.09,-122.4093553,37.6090082,3.6,1.3,shrub
552790.38,4161102.09,-122.4019972,37.5954781,3.6,2.9,shrub
552108.38,4161324.09,-122.4097067,37.5975179,3.6,1.7,shrub
552427.38,4162677.09,-122.4059962,37.6096944,3.6,1.1,shrub
552600.38,4161236.09,-122.4041398,37.5966967,3.6,2.1,shrub
551847.38,4162400.09,-122.4125869,37.6072306,3.6,2.2,shrub
552078.38,4162420.09,-122.4099685,37.6073978,3.6,3.2,shrub
552614.38,4162909.09,-122.4038609,37.6117747,3.6,2.8,shrub
552189.38,4163021.09,-122.4086681,37.6128084,3.6,1.5,shrub
551570.38,4162111.09,-122.4157455,37.6046415,3.5,2.0,shrub
551282.38,4162919.09,-122.4189515,37.6119401,3.5,3.9,shrub
551673.38,4161409.09,-122.4146282,37.5983085,3.5,1.1,shrub
551431.38,4162752.09,-122.4172751,37.6104266,3.5,1.7,shrub
553197.38,4162514.09,-122.3972844,37.608181,3.5,2.6,shrub
552758.38,4161656.09,-122.4023198,37.6004731,3.5,2.3,shrub
553063.38,4161853.09,-122.3988504,37.6022311,3.5,2.1,shrub
552756.38,4162586.09,-122.4022754,37.6088554,3.5,3.3,shrub
551602.38,4161109.09,-122.4154536,37.5956086,3.5,1.7,shrub
553088.38,4162348.09,-122.3985313,37.6066911,3.5,1.9,shrub
552606.38,4161868.09,-122.4040264,37.6023926,3.5,3.3,shrub
552442.38,4162277.09,-122.4058549,37.6060883,3.5,2.0,shrub
552658.38,4161867.09,-122.4034374,37.6023806,3.5,1.9,shrub
552651.38,4162818.09,-122.4034482,37.6109524,3.5,1.6,shrub
552652.38,4162593.09,-122.4034531,37.6089244,3.5,3.7,shrub
552812.38,4162993.09,-122.4016115,37.6125204,3.5,1.8,shrub
552134.38,4163015.09,-122.4092916,37.6127574,3.5,3.1,shrub
552248.38,4162444.09,-122.4080408,37.6076045,3.5,1.4,shrub
552922.38,4162268.09,-122.4004177,37.6059797,3.5,2.8,shrub
552834.38,4162485.09,-122.401399,37.6079406,3.5,3.0,shrub
552562.38,4161620.09,-122.4045427,37.6001599,3.5,2.2,shrub
551498.38,4162083.09,-122.4165631,37.6043931,3.5,2.6,shrub
552977.38,4161932.09,-122.3998189,37.6029481,3.5,2.0,shrub
551522.38,4161472.09,-122.4163342,37.5988848,3.5,4.4,shrub
552822.38,4162494.09,-122.4015343,37.6080224,3.5,3.1,shrub
551469.38,4162868.09,-122.4168364,37.61147,3.5,2.8,shrub
551648.38,4161809.09,-122.4148831,37.6019151,3.5,1.9,shrub
552364.38,4161292.09,-122.4068091,37.5972149,3.5,2.8,shrub
552170.38,4162685.09,-122.4089073,37.6097811,3.5,2.8,shrub
553169.38,4161975.09,-122.3976408,37.6033246,3.5,1.1,shrub
552076.38,4161408.09,-122.4100632,37.5982768,3.5,2.1,shrub
552385.38,4161166.09,-122.4065802,37.5960781,3.5,2.4,shrub
551344.38,4162182.09,-122.4183008,37.605294,3.5,2.0,shrub
552953.38,4162110.09,-122.4000779,37.6045538,3.5,2.7,shrub
551678.38,4162585.09,-122.4144885,37.6089076,3.5,1.9,shrub
551403.38,4161613.09,-122.4176723,37.6001623,3.5,1.9,shrub
552174.38,4161417.09,-122.4089524,37.5983523,3.5,2.5,shrub
553163.38,4161174.09,-122.3977669,37.5961055,3.5,2.1,shrub
551576.38,4162093.09,-122.4156788,37.6044789,3.5,2.5,shrub
551942.38,4161240.09,-122.411593,37.5967702,3.5,2.1,shrub
551722.38,4163009.09,-122.41396,37.6127266,3.5,2.3,shrub
552391.38,4161666.09,-122.4064765,37.6005842,3.5,3.1,shrub
551491.38,4162560.09,-122.4166088,37.6086927,3.5,1.7,shrub
551932.38,4161326.09,-122.4117002,37.5975458,3.5,1.6,shrub
552019.38,4162299.09,-122.4106455,37.6063106,3.5,3.5,shrub
551234.38,4162080.09,-122.4195541,37.6043808,3.5,2.7,shrub
552618.38,4161860.09,-122.403891,37.6023198,3.5,3.6,shrub
552684.38,4162175.09,-122.4031207,37.6051551,3.5,2.1,shrub
552833.38,4161943.09,-122.4014494,37.6030556,3.5,2.5,shrub
551481.38,4162047.09,-122.4167582,37.6040696,3.5,1.8,shrub
551307.38,4161648.09,-122.4187574,37.6004831,3.5,1.7,shrub
552500.38,4161721.09,-122.4052377,37.6010737,3.5,1.1,shrub
552108.38,4161372.09,-122.4097032,37.5979505,3.5,2.2,shrub
552694.38,4161169.09,-122.4030798,37.5960875,3.5,1.6,shrub
552519.38,4162453.09,-122.40497,37.6076702,3.5,2.9,shrub
552685.38,4162338.09,-122.4030976,37.6066242,3.5,2.3,shrub
552940.38,4162494.09,-122.4001974,37.6080156,3.5,1.5,shrub
551642.38,4161600.09,-122.4149659,37.6000317,3.5,2.3,shrub
552690.38,4161694.09,-122.4030873,37.6008195,3.5,2.6,shrub
551318.38,4162953.09,-122.4185412,37.6122445,3.5,1.7,shrub
551259.38,4161843.09,-122.4192875,37.6022433,3.5,2.3,shrub
552055.38,4162402.09,-122.4102303,37.6072369,3.5,1.8,shrub
552080.38,4162552.09,-122.4099364,37.6085875,3.5,2.7,shrub
551835.38,4162869.09,-122.4126896,37.6114584,3.5,2.8,shrub
551227.38,4161689.09,-122.4196608,37.6008571,3.5,2.1,shrub
552750.38,4162569.09,-122.4023446,37.6087025,3.5,2.6,shrub
551732.38,4162151.09,-122.4139074,37.6049929,3.5,2.3,shrub
553118.38,4162541.09,-122.3981774,37.6084289,3.5,1.6,shrub
551580.38,4161903.09,-122.4156468,37.6027662,3.5,2.3,shrub
551980.38,4162658.09,-122.4110618,37.6095485,3.5,1.8,shrub
551251.38,4162408.09,-122.4193385,37.6073362,3.5,2.7,shrub
552561.38,4161135.09,-122.4045888,37.5957886,3.5,1.6,shrub
551509.38,4162980.09,-122.4163753,37.6124772,3.5,2.8,shrub
552631.38,4163132.09,-122.4036522,37.6137836,3.5,2.3,shrub
551919.38,4161187.09,-122.4118573,37.5962938,3.5,1.7,shrub
552369.38,4162336.09,-122.4066777,37.6066242,3.5,2.5,shrub
551907.38,4161405.09,-122.4119778,37.5982593,3.5,1.9,shrub
553069.38,4161857.09,-122.3987822,37.6022669,3.5,1.7,shrub
551211.38,4162059.09,-122.4198161,37.6041928,3.5,1.9,shrub
552838.38,4161407.09,-122.4014315,37.5982243,3.5,2.0,shrub
552799.38,4161637.09,-122.4018567,37.6002995,3.5,1.8,shrub
552677.38,4161647.09,-122.403238,37.6003967,3.5,2.0,shrub
552617.38,4161600.09,-122.4039211,37.5999765,3.5,2.6,shrub
551248.38,4161833.09,-122.4194128,37.6021538,3.5,2.4,shrub
553211.38,4161326.09,-122.3972122,37.5974727,3.5,2.1,shrub
552636.38,4162373.09,-122.4036502,37.6069425,3.5,1.4,shrub
552590.38,4162358.09,-122.4041724,37.6068099,3.5,2.8,shrub
551341.38,4161536.09,-122.4183801,37.5994718,3.5,1.6,shrub
552934.38,4162669.09,-122.4002527,37.6095932,3.5,3.6,shrub
551193.38,4162111.09,-122.4200164,37.6046625,3.5,2.0,shrub
553177.38,4162308.09,-122.3975259,37.6063255,3.5,1.1,shrub
552439.38,4163133.09,-122.4058275,37.6138036,3.5,2.6,shrub
551348.38,4162888.09,-122.4182059,37.611657,3.5,1.1,shrub
551839.38,4162366.09,-122.41268,37.6069246,3.5,2.6,shrub
551953.38,4162948.09,-122.4113471,37.6121638,3.5,3.8,shrub
551669.38,4162874.09,-122.41457,37.6115128,3.5,1.9,shrub
552637.38,4162134.09,-122.4036561,37.6047883,3.5,1.9,shrub
552337.38,4161711.09,-122.407085,37.6009929,3.5,1.9,shrub
552279.38,4161592.09,-122.4077505,37.5999237,3.5,2.3,shrub
551923.38,4161171.09,-122.4118131,37.5961493,3.5,2.6,shrub
551813.38,4161317.09,-122.4130488,37.5974714,3.5,3.7,shrub
551628.38,4161163.09,-122.4151553,37.5960938,3.5,2.3,shrub
551744.38,4161278.09,-122.4138332,37.5971238,3.5,1.3,shrub
551846.38,4163013.09,-122.4125548,37.6127557,3.5,1.3,shrub
553193.38,4161585.09,-122.3973972,37.5998082,3.5,2.3,shrub
552640.38,4163011.09,-122.403559,37.6126925,3.5,1.1,shrub
552219.38,4162635.09,-122.4083557,37.6093276,3.5,1.5,shrub
553020.38,4161988.09,-122.3993278,37.6034504,3.5,1.9,shrub
551693.38,4161198.09,-122.4144165,37.5964056,3.5,2.7,shrub
552083.38,4161153.09,-122.410002,37.5959781,3.5,2.5,shrub
552107.38,4162862.09,-122.4096084,37.61138,3.5,1.7,shrub
551621.38,4162653.09,-122.4151294,37.6095237,3.5,2.3,shrub
552150.38,4162729.09,-122.4091307,37.6101788,3.5,1.9,shrub
551855.38,4161378.09,-122.4125687,37.5980189,3.5,3.2,shrub
552851.38,4163117.09,-122.4011607,37.6136358,3.5,2.5,shrub
551276.38,4161338.09,-122.4191303,37.5976908,3.5,3.0,shrub
552619.38,4163065.09,-122.403793,37.6131804,3.5,4.1,shrub
551235.38,4161983.09,-122.4195496,37.6035065,3.5,2.9,shrub
551485.38,4162922.09,-122.4166513,37.6119558,3.5,2.3,shrub
552867.38,4162019.09,-122.4010588,37.6037386,3.5,2.3,shrub
552304.38,4161542.09,-122.4074709,37.5994716,3.5,1.1,shrub
551913.38,4161451.09,-122.4119065,37.5986735,3.5,3.7,shrub
552644.38,4162575.09,-122.403545,37.6087626,3.5,2.0,shrub
552623.38,4161607.09,-122.4038526,37.6000392,3.5,2.5,shrub
551923.38,4161271.09,-122.411806,37.5970506,3.5,3.7,shrub
552304.38,4161533.09,-122.4074715,37.5993905,3.5,1.5,shrub
551193.38,4161476.09,-122.4200608,37.5989392,3.5,3.5,shrub
551418.38,4161255.09,-122.4175276,37.5969348,3.5,1.8,shrub
552620.38,4162087.09,-122.403852,37.6043657,3.5,2.1,shrub
551870.38,4162568.09,-122.4123144,37.6087435,3.5,1.8,shrub
552206.38,4162708.09,-122.4084978,37.6099863,3.5,2.3,shrub
551905.38,4162806.09,-122.411901,37.6108867,3.5,3.5,shrub
551231.38,4161440.09,-122.4196329,37.5986126,3.5,2.0,shrub
551990.38,4162756.09,-122.4109416,37.6104312,3.5,1.6,shrub
552093.38,4161897.09,-122.4098358,37.6026832,3.5,2.0,shrub
552558.38,4162958.09,-122.4044918,37.6122195,3.5,1.5,shrub
551378.38,4161619.09,-122.4179551,37.6002178,3.5,2.3,shrub
551207.38,4162596.09,-122.4198238,37.6090331,3.5,1.7,shrub
551493.38,4162603.09,-122.4165831,37.6090802,3.5,2.5,shrub
552091.38,4161359.09,-122.4098967,37.5978343,3.5,2.5,shrub
552065.38,4162848.09,-122.4100853,37.6112562,3.5,1.5,shrub
551193.38,4161529.09,-122.4200571,37.5994169,3.5,1.8,shrub
552457.38,4161611.09,-122.4057327,37.6000848,3.5,5.4,shrub
552755.38,4162963.09,-122.4022595,37.6122533,3.5,3.4,shrub
551599.38,4162489.09,-122.4153903,37.6080468,3.5,2.6,shrub
551862.38,4162550.09,-122.4124064,37.6085817,3.5,4.1,shrub
552943.38,4162690.09,-122.4001492,37.609782,3.5,1.8,shrub
551919.38,4162834.09,-122.4117404,37.6111382,3.5,3.2,shrub
553045.38,4162298.09,-122.3990221,37.606243,3.5,1.3,shrub
551938.38,4161259.09,-122.411637,37.5969416,3.5,1.8,shrub
552386.38,4162264.09,-122.4064903,37.6059743,3.5,2.0,shrub
552755.38,4162151.09,-122.4023181,37.6049347,3.5,1.9,shrub
552546.38,4162797.09,-122.4046394,37.6107691,3.5,2.4,shrub
552599.38,4162602.09,-122.4040529,37.6090086,3.5,2.2,shrub
551389.38,4162128.09,-122.4177948,37.6048048,3.5,3.1,shrub
553063.38,4162129.09,-122.3988304,37.6047187,3.5,2.0,shrub
552234.38,4162755.09,-122.4081772,37.6104084,3.5,1.6,shrub
551942.38,4162613.09,-122.4114955,37.6091451,3.5,1.6,shrub
551909.38,4162458.09,-122.4118804,37.6077499,3.5,2.1,shrub
552633.38,4161379.09,-122.4037557,37.5979837,3.5,1.6,shrub
551325.38,4161628.09,-122.4185549,37.6003019,3.5,2.6,shrub
551331.38,4162874.09,-122.4183995,37.6115318,3.5,2.9,shrub
552474.38,4161758.09,-122.4055296,37.6014087,3.5,1.6,shrub
553194.38,4162225.09,-122.3973394,37.6055764,3.5,1.6,shrub
552378.38,4161253.09,-122.4066533,37.5968626,3.5,1.7,shrub
552256.38,4162767.09,-122.4079271,37.6105153,3.5,1.1,shrub
552277.38,4162896.09,-122.40768,37.6116767,3.5,3.5,shrub
552405.38,4162976.09,-122.406224,37.6123905,3.5,1.7,shrub
551960.38,4162343.09,-122.4113108,37.6067105,3.5,1.7,shrub
552336.38,4161560.09,-122.4071071,37.599632,3.5,1.6,shrub
551724.38,4161541.09,-122.4140411,37.5994954,3.5,2.8,shrub
551610.38,4161639.09,-122.4153256,37.6003851,3.5,1.5,shrub
552607.38,4161903.09,-122.4040125,37.602708,3.5,2.5,shrub
551580.38,4162119.09,-122.4156316,37.604713,3.5,3.8,shrub
552522.38,4162910.09,-122.4049032,37.611789,3.5,3.0,shrub
551190.38,4162617.09,-122.420015,37.6092233,3.5,5.1,shrub
551703.38,4162641.09,-122.4142013,37.6094109,3.5,1.7,shrub
552003.38,4162986.09,-122.4107779,37.6125035,3.5,2.0,shrub
553048.38,4162851.09,-122.398948,37.611227,3.5,3.0,shrub
552915.38,4161875.09,-122.4005254,37.602438,3.5,2.0,shrub
552069.38,4162699.09,-122.4100506,37.609913,3.5,2.3,shrub
552708.38,4161461.09,-122.4029002,37.5987185,3.5,1.5,shrub
552611.38,4161552.09,-122.4039925,37.5995442,3.5,1.8,shrub
552107.38,4162458.09,-122.4096372,37.6077387,3.5,1.5,shrub
551204.38,4162066.09,-122.4198949,37.6042563,3.5,2.3,shrub
551617.38,4162932.09,-122.4151551,37.6120385,3.5,2.3,shrub
551362.38,4162088.09,-122.4181035,37.6044458,3.5,4.0,shrub
552448.38,4161275.09,-122.4058588,37.5970569,3.5,2.8,shrub
552437.38,4162279.09,-122.4059114,37.6061066,3.5,1.8,shrub
551646.38,4162935.09,-122.4148263,37.6120639,3.5,3.2,shrub
551665.38,4162881.09,-122.4146148,37.6115762,3.5,2.0,shrub
551677.38,4162918.09,-122.4144763,37.611909,3.5,1.0,shrub
552841.38,4163111.09,-122.4012744,37.6135823,3.5,2.2,shrub
552915.38,4162663.09,-122.4004684,37.6095402,3.5,1.8,shrub
552930.38,4162839.09,-122.4002857,37.6111256,3.5,2.4,shrub
552802.38,4162832.09,-122.4017364,37.6110699,3.5,1.4,shrub
552834.38,4162902.09,-122.4013688,37.611699,3.5,2.5,shrub
551787.38,4162860.09,-122.4132341,37.61138,3.5,1.5,shrub
552843.38,4161759.09,-122.4013494,37.6013966,3.5,1.4,shrub
552728.38,4162154.09,-122.4026237,37.6049633,3.5,1.0,shrub
552185.38,4162424.09,-122.408756,37.6074278,3.5,2.0,shrub
552697.38,4161413.09,-122.4030283,37.5982865,3.5,1.4,shrub
551981.38,4162588.09,-122.4110555,37.6089175,3.5,1.7,shrub
552177.38,4162424.09,-122.4088466,37.6074283,3.5,1.8,shrub
552653.38,4162138.09,-122.4034745,37.6048234,3.5,1.9,shrub
551913.38,4162995.09,-122.411797,37.6125897,3.5,2.9,shrub
552240.38,4163026.09,-122.4080899,37.6128505,3.5,2.3,shrub
552692.38,4162028.09,-122.4030406,37.6038298,3.5,2.6,shrub
551250.38,4161968.09,-122.4193807,37.6033705,3.5,2.5,shrub
551580.38,4161934.09,-122.4156447,37.6030456,3.5,2.2,shrub
553063.38,4161779.09,-122.3988558,37.6015642,3.5,1.6,shrub
552726.38,4162684.09,-122.4026082,37.6097403,3.5,2.0,shrub
552729.38,4162544.09,-122.4025843,37.6084784,3.5,2.5,shrub
551423.38,4161345.09,-122.4174646,37.5977457,3.5,2.6,shrub
551407.38,4162232.09,-122.4175835,37.6057412,3.5,2.1,shrub
552701.38,4162985.09,-122.4028697,37.6124547,3.5,1.8,shrub
553093.38,4162451.09,-122.3984672,37.6076192,3.5,2.0,shrub
552593.38,4161784.09,-122.4041797,37.6016363,3.5,2.4,shrub
551675.38,4162252.09,-122.414546,37.6059064,3.5,1.5,shrub
552288.38,4161594.09,-122.4076484,37.5999412,3.5,1.5,shrub
552514.38,4161754.09,-122.4050768,37.6013704,3.5,4.1,shrub
551562.38,4162497.09,-122.4158089,37.6081209,3.5,1.6,shrub
551557.38,4162676.09,-122.4158529,37.6097345,3.5,2.7,shrub
552476.38,4163106.09,-122.4054103,37.6135581,3.5,1.7,shrub
552660.38,4162284.09,-122.4033847,37.6061389,3.5,1.4,shrub
552837.38,4162812.09,-122.4013414,37.6108876,3.5,1.4,shrub
552480.38,4161207.09,-122.4055012,37.5964422,3.5,2.3,shrub
552904.38,4163044.09,-122.4005655,37.6129748,3.5,3.3,shrub
552181.38,4163062.09,-122.4087558,37.6131784,3.5,2.4,shrub
552843.38,4161246.09,-122.4013865,37.5967729,3.5,1.5,shrub
551306.38,4162047.09,-122.4187407,37.6040794,3.5,2.3,shrub
552848.38,4162930.09,-122.4012082,37.6119505,3.5,2.5,shrub
552618.38,4163117.09,-122.4038006,37.6136492,3.5,1.1,shrub
552689.38,4162390.09,-122.4030485,37.6070926,3.5,1.8,shrub
